"","season","team","conference","offense.ppa","offense.totalPPA","offense.successRate","offense.explosiveness","offense.pointsPerOpportunity","offense.fieldPosition.averageStart","offense.fieldPosition.averagePredictedPoints","defense.ppa","defense.totalPPA","defense.successRate","defense.explosiveness","defense.stuffRate","defense.pointsPerOpportunity","defense.fieldPosition.averageStart","defense.fieldPosition.averagePredictedPoints"
"191",2016,"Mississippi State","SEC",0.208088481394979,198.10023428802,0.445378151260504,1.24024793018289,3.13186813186813,70.4,1.375,0.229418954746613,221.159872375734,0.432572614107884,1.31544223232951,0.206593406593407,3.66279069767442,72.9,-1.216
"192",2016,"Missouri","SEC",0.2311401350274,217.502867060783,0.455897980871413,1.26860396355917,3.42528735632184,73.8,1.149,0.192606133595414,185.094494385192,0.449531737773153,1.19969587000278,0.176237623762376,3.34883720930233,73.7,-1.149
"193",2016,"Navy","American Athletic",0.366209702240273,329.954941718486,0.524972253052164,1.20067799131458,4.56842105263158,68.2,1.534,0.287042995041442,278.71874818524,0.473738414006179,1.260727473748,0.155172413793103,4.09411764705882,70.2,-1.395
"194",2016,"NC State","ACC",0.171029227223168,160.767473589778,0.429787234042553,1.24274928984081,2.89887640449438,68.7,1.493,0.105829743431968,94.8234501150434,0.379464285714286,1.2747017361357,0.231770833333333,2.85882352941176,67.1,-1.575
"195",2016,"Nebraska","Big Ten",0.126883991743952,117.748344338388,0.428879310344828,1.200452274417,3.7375,68.6,1.502,0.130893473490449,113.222854569238,0.423121387283237,1.19463101991401,0.203931203931204,3.13698630136986,68,-1.583
"196",2016,"Nevada","Mountain West",0.194765060010052,146.852855247579,0.450928381962865,1.11402686367255,3.17647058823529,72.2,1.215,0.244970706950258,185.932766575246,0.480895915678524,1.20207635528872,0.164383561643836,3.72307692307692,70.7,-1.338
"197",2016,"New Mexico","Mountain West",0.338835617310883,294.448151443157,0.470655926352129,1.3281660204609,4.2625,71.8,1.302,0.242462162260819,200.031283865176,0.44,1.33836956678739,0.209459459459459,4.06578947368421,70.8,-1.315
"198",2016,"New Mexico State","FBS Independents",0.112624776487219,96.8573077790084,0.41046511627907,1.24793334605205,3.17333333333333,71.2,1.304,0.22745064759183,189.238938796402,0.450721153846154,1.26153140603082,0.190965092402464,3.86842105263158,69.4,-1.467
"199",2016,"North Carolina","ACC",0.292364229195821,252.895058254385,0.454335260115607,1.3970213763195,4.13095238095238,69.8,1.439,0.179851318969123,177.333400503555,0.463488843813387,1.0536214408868,0.1424,3,69.3,-1.441
"200",2016,"Northern Illinois","Mid-American",0.20473837376011,177.303431676255,0.445727482678984,1.17971148363241,3.61842105263158,71.6,1.31,0.210138446014245,178.617679112108,0.445882352941176,1.23436924985678,0.177777777777778,3.40963855421687,70.1,-1.406
"201",2016,"North Texas","Conference USA",0.0994229820411677,85.8020335015277,0.398609501738123,1.23831248376822,3.23529411764706,71.1,1.322,0.1432992325521,135.274475529182,0.418432203389831,1.24794411325273,0.161290322580645,3.22093023255814,69.3,-1.455
"202",2016,"Northwestern","Big Ten",0.120743255739824,119.415079926685,0.401415571284125,1.26603466488803,3.27710843373494,71.4,1.338,0.101087159197205,99.0654160132611,0.420408163265306,1.12968753497545,0.217977528089888,2.7752808988764,69.8,-1.429
"203",2016,"Notre Dame","FBS Independents",0.206063067108569,171.856597968547,0.456834532374101,1.23931671926027,4.09722222222222,70.3,1.378,0.169373456264759,143.289943999986,0.436170212765957,1.15414583267325,0.1953125,2.85897435897436,70.8,-1.346
"204",2016,"Ohio","Mid-American",0.137237492948637,139.433292835815,0.411417322834646,1.21847793996362,2.95145631067961,69.5,1.45,0.0916743642185514,90.8492949405844,0.407669021190716,1.13142988789554,0.241685144124169,3.01162790697674,71.9,-1.299
"205",2016,"Ohio State","Big Ten",0.234570785937043,234.101644365169,0.493987975951904,1.0624157493326,4.03921568627451,68.6,1.552,-0.0394756318974434,-35.1333123887246,0.351685393258427,1.13918133245657,0.268456375838926,2.48484848484848,73.4,-1.152
"206",2016,"Oklahoma","Big 12",0.386158202763114,371.098032855353,0.509885535900104,1.33111353047762,4.82417582417582,71.2,1.326,0.202977863882908,196.88852796642,0.416494845360825,1.30200700922689,0.16743119266055,3.36585365853659,70.9,-1.333
"207",2016,"Oklahoma State","Big 12",0.275324080924435,266.789034415777,0.473684210526316,1.28617965602661,4.12037037037037,69.2,1.471,0.18063684815947,177.746658588918,0.438008130081301,1.21007564419073,0.233009708737864,3.525,72.8,-1.231
"208",2016,"Old Dominion","Conference USA",0.223422989512387,181.866313463083,0.438574938574939,1.32032155411312,3.97619047619048,67.2,1.609,0.181328311791127,151.409140345591,0.44311377245509,1.21463542936214,0.15035799522673,3.97333333333333,69.9,-1.449
"209",2016,"Ole Miss","SEC",0.188899758538214,174.921176406386,0.454643628509719,1.18940414080404,3.64516129032258,69.6,1.45,0.247847093552569,226.036549319943,0.446271929824561,1.31190322208224,0.173996175908222,3.82758620689655,70.3,-1.38
"210",2016,"Oregon","Pac-12",0.281363037112805,251.81991821596,0.451396648044693,1.38833705735905,3.81609195402299,69.4,1.459,0.325677873212076,316.558892762138,0.520576131687243,1.17464117945073,0.17479674796748,4.5625,71.1,-1.321
"211",2016,"Oregon State","Pac-12",0.117509730023067,95.7704299687998,0.408588957055215,1.18182474958718,3.375,69.7,1.456,0.145954068772716,133.985835133353,0.449891067538126,1.12565877801958,0.150627615062762,3.02247191011236,67.3,-1.601
"212",2016,"Penn State","Big Ten",0.242106224310577,228.306169524874,0.434782608695652,1.35813896039762,4.13131313131313,66.7,1.625,0.13596423647679,140.043163571094,0.400970873786408,1.22727082688525,0.227450980392157,3.40217391304348,72.2,-1.24
"213",2016,"Pittsburgh","ACC",0.305559292079242,265.836584108941,0.455172413793103,1.37973351051887,4.45783132530121,68.2,1.533,0.208871069850373,207.408972361421,0.4269889224572,1.38766883684593,0.224226804123711,3.85714285714286,68.1,-1.539
"214",2016,"Purdue","Big Ten",0.0933316021230385,86.1450687595645,0.407367280606717,1.27545434222636,2.92753623188406,71.4,1.296,0.257419505723177,223.697550473441,0.456846950517837,1.27039488706547,0.209615384615385,4.38888888888889,68.1,-1.564
"215",2016,"Rice","Conference USA",0.104794736263793,93.7912889560947,0.411173184357542,1.14331274914299,3.54054054054054,70.6,1.381,0.332696101201004,271.48001858002,0.449754901960784,1.4478726547286,0.176991150442478,3.68354430379747,69.3,-1.472
"216",2016,"Rutgers","Big Ten",-0.016676919615991,-13.7417817635766,0.359223300970874,1.04751111703006,1.93220338983051,71.6,1.284,0.203226295910543,174.164935595335,0.450408401400233,1.21186038406725,0.18609022556391,3.44791666666667,61.9,-2.041
"217",2016,"San Diego State","Mountain West",0.24519068000051,206.450552560429,0.445368171021378,1.26929117827174,3.90804597701149,66.4,1.666,0.0433829737540307,38.2637828510551,0.376417233560091,1.21950516317483,0.196642685851319,3.26229508196721,73.5,-1.163
"218",2016,"San José State","Mountain West",0.0932295244774642,80.6435386730065,0.403468208092486,1.26312363091645,3.18571428571429,66.2,1.65,0.293242544255243,237.233218302492,0.473423980222497,1.22006454869738,0.153696498054475,4.48101265822785,72.3,-1.235
"219",2016,"SMU","American Athletic",0.118373028498044,112.217631016145,0.394514767932489,1.2136397343888,3.04494382022472,69.6,1.456,0.169832745775008,155.396962384132,0.444808743169399,1.23968286906024,0.176595744680851,3.54444444444444,64.6,-1.844
"220",2016,"South Alabama","Sun Belt",0.137720889631817,121.607545544895,0.423556058890147,1.25143454862785,3.23611111111111,70.1,1.424,0.160582060681179,145.64792903783,0.438809261300992,1.1822452884209,0.196043165467626,3.04651162790698,71.1,-1.335
"221",2016,"South Carolina","SEC",0.11513382536182,101.893435445211,0.406779661016949,1.17901584256385,3.36486486486486,70.4,1.388,0.168343743383561,159.926556214383,0.456842105263158,1.16060772734679,0.194285714285714,3.34883720930233,69,-1.502
"222",2016,"Southern Mississippi","Conference USA",0.22172394890018,227.710495520485,0.433300876338851,1.3195265133547,3.76086956521739,72.3,1.286,0.115408218585993,86.0945310651511,0.353887399463807,1.45585545951267,0.249363867684478,3.62162162162162,66.4,-1.662
"223",2016,"South Florida","American Athletic",0.374271879965945,320.751001130815,0.463243873978997,1.47655507644447,4.45238095238095,68.3,1.56,0.203126178109392,204.751187534267,0.475198412698413,1.11998441264694,0.157057654075547,3.80722891566265,70.4,-1.412
"224",2016,"Stanford","Pac-12",0.165784051494984,138.927035152797,0.430787589498807,1.20644638153681,2.65060240963855,65.7,1.745,0.151988376493468,136.789538844121,0.416666666666667,1.2428189657748,0.14975845410628,3.42028985507246,73.7,-1.139
"225",2016,"Syracuse","ACC",0.128785115191782,124.535206390453,0.391933815925543,1.29460645532262,2.30487804878049,67.3,1.616,0.2567107596193,223.85178238803,0.455275229357798,1.34941980470051,0.19661733615222,3.74025974025974,69.4,-1.484
"226",2016,"TCU","Big 12",0.202584069331457,203.799573747445,0.457256461232604,1.17901597293113,3.3010752688172,70.6,1.381,0.158913596361082,162.409695481026,0.399217221135029,1.23350278875833,0.163533834586466,3.46590909090909,72.3,-1.277
"227",2016,"Temple","American Athletic",0.17917235256204,176.663939626172,0.435091277890467,1.25526169652017,3.84,67,1.644,0.0706092984088951,60.3709501396053,0.366081871345029,1.20608411501893,0.236170212765957,2.98412698412698,69.2,-1.483
"228",2016,"Tennessee","SEC",0.22751581715498,202.944108902243,0.4652466367713,1.26622220993189,3.3695652173913,65.3,1.742,0.18152585758504,179.529073151605,0.433771486349848,1.21114212735334,0.217391304347826,2.62637362637363,71.3,-1.3
"229",2016,"Texas","Big 12",0.182386979496919,183.846075332894,0.472222222222222,1.04474486442112,3.29545454545455,69.7,1.448,0.199070421463152,191.704815869015,0.426791277258567,1.21490347932261,0.176817288801572,3.55,73.7,-1.151
"230",2016,"Texas A&M","SEC",0.235750403122666,223.019881354042,0.439746300211416,1.31213202147963,3.1505376344086,70.4,1.394,0.116786078695055,121.457521842857,0.431730769230769,1.15344199081123,0.25,2.40909090909091,69.7,-1.426
"231",2016,"Texas State","Sun Belt",0.0173829859067686,14.6017081616856,0.363095238095238,1.20398210531425,2.94545454545455,71.9,1.273,0.265454700151832,244.749233539989,0.468546637744035,1.17547610044147,0.182163187855787,4.62637362637363,67.1,-1.651
"232",2016,"Texas Tech","Big 12",0.312098509566546,328.01553355444,0.478591817316841,1.3374174186969,4.72826086956522,72.7,1.203,0.315430378743766,299.02799904909,0.496835443037975,1.26800155602002,0.174273858921162,4.2,69.7,-1.409
"233",2016,"Toledo","Mid-American",0.346195816707231,301.536556351998,0.48564867967853,1.30295067537018,4.08139534883721,71.3,1.374,0.159619855719433,132.16524053569,0.390096618357488,1.3288394002373,0.217183770883055,3.39130434782609,69.1,-1.457
"234",2016,"Troy","Sun Belt",0.124909517826513,104.299447385139,0.431137724550898,1.10864423335219,4.0125,65.3,1.769,0.110208359301611,89.3789793936066,0.368680641183724,1.39938882126281,0.232876712328767,3.10769230769231,73.7,-1.155
"235",2016,"Tulane","American Athletic",0.0462540892012002,39.4547380886238,0.378663540445487,1.17729974627839,3.16,66.2,1.648,0.121771418701696,99.3654776605837,0.400735294117647,1.28094010133808,0.242562929061785,3.37142857142857,68.9,-1.526
"236",2016,"Tulsa","American Athletic",0.23170189197396,261.591436038601,0.467670504871568,1.18121923291463,4.15533980582524,70,1.427,0.112847269322167,115.442756516577,0.376344086021505,1.33955272432029,0.1875,3.125,68.2,-1.526
"237",2016,"UCF","American Athletic",0.073016719062033,65.8610805939537,0.373614190687361,1.24734985965074,3.1375,67.5,1.624,-0.0238369840463733,-22.3590910354981,0.356076759061834,1.21842604235275,0.216326530612245,2.47126436781609,66.2,-1.702
"238",2016,"UCLA","Pac-12",0.141042570475451,118.898886910805,0.385527876631079,1.32625069775766,3.36111111111111,70.6,1.373,0.0740878686673087,70.9761781832817,0.41231732776618,1.03536243554549,0.163865546218487,3.35443037974684,67.7,-1.579
"239",2016,"UMass","FBS Independents",0.118571167883191,95.3312189780852,0.394278606965174,1.37311430569388,3.5,70.8,1.337,0.218326556996469,195.838921625833,0.457079152731327,1.17069979141386,0.195278969957082,3.7741935483871,67,-1.639
"240",2016,"UNLV","Mountain West",0.209299933619689,173.091045103483,0.420798065296252,1.24832343194064,4.10769230769231,73.9,1.13,0.241555106110531,214.500934226151,0.451576576576577,1.27905856669539,0.178649237472767,4.04545454545455,68.7,-1.507
"241",2016,"USC","Pac-12",0.257115279524716,251.715858654697,0.48314606741573,1.19614611807148,3.62886597938144,68.3,1.561,0.154884524683674,138.002111493154,0.383838383838384,1.33963362585438,0.161835748792271,3.23611111111111,72.2,-1.231
"242",2016,"Utah","Pac-12",0.178192431296123,173.203043219832,0.441358024691358,1.16386964587339,3.20652173913043,66.5,1.664,0.149380986679298,134.442888011368,0.4,1.31526331119406,0.216358839050132,3.31578947368421,71.1,-1.357
"243",2016,"Utah State","Mountain West",0.147600350090336,118.52308112254,0.393524283935243,1.38390133125772,3.31944444444444,71.6,1.293,0.157391888691431,139.606605269299,0.43630214205186,1.07076747740143,0.192164179104478,3.66233766233766,69.6,-1.451
"244",2016,"UTEP","Conference USA",0.13448703368636,90.5097736709206,0.398216939078752,1.29930004310018,2.98,72.1,1.256,0.242809259244136,179.193233322172,0.48780487804878,1.12041602041064,0.137931034482759,3.97333333333333,69.4,-1.459
"245",2016,"UT San Antonio","Conference USA",0.176324079068552,145.114717073418,0.403402187120292,1.30654004089182,3.65822784810127,68,1.559,0.149428227297145,126.266852066088,0.42603550295858,1.19403778616757,0.156028368794326,3.06329113924051,69.4,-1.454
"246",2016,"Vanderbilt","SEC",0.113317102533224,102.325343587501,0.416389811738649,1.13516758782687,3.58666666666667,71.2,1.337,0.164875796941759,149.377472029233,0.43046357615894,1.21126543697286,0.218604651162791,2.58947368421053,65.1,-1.767
"247",2016,"Virginia","ACC",0.0616461577160659,53.4472187398291,0.409457900807382,1.17253285591453,3.20588235294118,68.8,1.492,0.249102818348642,213.730218143135,0.446386946386946,1.29714681652563,0.188311688311688,3.45238095238095,71,-1.358
"248",2016,"Virginia Tech","ACC",0.180449290040916,197.411523304763,0.459780621572212,1.11541589860273,3.56779661016949,65.8,1.715,0.0932090504637419,89.6671065461198,0.373180873180873,1.23974295573259,0.236734693877551,3.09756097560976,72.5,-1.218
"249",2016,"Wake Forest","ACC",0.0419501369940537,37.9648739796186,0.367955801104972,1.14865179773235,3.06849315068493,68,1.539,0.120475061419709,108.548030339158,0.415094339622642,1.20079875419362,0.202733485193622,2.44047619047619,69.2,-1.466
"250",2016,"Washington","Pac-12",0.324267794647956,307.405869326262,0.511603375527426,1.20959734009536,4.38383838383838,69.4,1.48,0.00880870117523557,8.55324884115374,0.364572605561277,1.22538915832411,0.191082802547771,2.90540540540541,70.5,-1.363
"251",2016,"Washington State","Pac-12",0.254016169509056,262.398703102854,0.477250726040658,1.23209692667417,4.31958762886598,71.2,1.307,0.168785740698291,147.349951629608,0.436426116838488,1.25853468482104,0.25990099009901,3.01219512195122,71.7,-1.308
"252",2016,"Western Kentucky","Conference USA",0.368073511790389,332.002307634931,0.507760532150776,1.34510282377705,4.18691588785047,65.5,1.708,0.141654853507446,134.572110832073,0.386315789473684,1.37045280280816,0.251908396946565,3.36,72.6,-1.169
"253",2016,"Western Michigan","Mid-American",0.359839956663023,354.442357313078,0.528934010152284,1.1195159955738,4.67961165048544,69.4,1.49,0.151334642136888,125.153749047206,0.418379685610641,1.32485779811884,0.204938271604938,3.125,73.9,-1.105
"254",2016,"West Virginia","Big 12",0.230146197521893,227.614589349152,0.44994944388271,1.24876094064282,3.49,70.5,1.4,0.129420788863539,130.197313596721,0.424453280318091,1.12889398490413,0.173469387755102,2.98823529411765,70.7,-1.368
"255",2016,"Wisconsin","Big Ten",0.156712140438766,156.085291877011,0.456827309236948,1.08413744068691,3.76595744680851,68.7,1.515,0.0428633176404912,37.1196330766654,0.387990762124711,1.09840344496249,0.213541666666667,2.40845070422535,73.3,-1.18
"256",2016,"Wyoming","Mountain West",0.214408791992596,201.544264473041,0.429787234042553,1.31093492473786,4.3375,69.1,1.485,0.220811697163243,195.639163686634,0.417607223476298,1.41774929518243,0.187633262260128,3.70114942528736,70.8,-1.363
"257",2017,"Air Force","Mountain West",0.235541975343675,213.165487686026,0.488397790055249,1.09569895177041,4.36111111111111,73.4,1.139,0.247660576331422,174.848366889984,0.422096317280453,1.3745919304657,0.195454545454545,3.98591549295775,67,-1.632
"258",2017,"Akron","Mid-American",0.0860933545670236,77.1396456920531,0.376116071428571,1.27769620828392,3.08108108108108,68.1,1.533,0.165038580892002,170.979969804115,0.468146718146718,1.16241474576765,0.182815356489945,3.52,67.6,-1.609
"259",2017,"Alabama","SEC",0.274770486508825,262.680585102437,0.48744769874477,1.18641140990274,4.12621359223301,65.4,1.76,-0.0181111916990124,-16.6985187464895,0.338394793926247,1.15446911219761,0.223476297968397,2.11428571428571,72.6,-1.231
"260",2017,"Appalachian State","Sun Belt",0.253654660967713,226.006302922233,0.438832772166106,1.34340793050114,3.72043010752688,64.2,1.824,0.106414021987281,90.2390906452141,0.387971698113208,1.22116309084286,0.217703349282297,3.11764705882353,64.9,-1.779
"261",2017,"Arizona","Pac-12",0.333768164024057,304.730333753964,0.465498357064622,1.36706397352727,4.17021276595745,68.5,1.522,0.21762533346911,222.195465471961,0.4564152791381,1.26704835674807,0.173824130879346,3.77319587628866,70,-1.384
"262",2017,"Arizona State","Pac-12",0.190001471919815,189.241466032136,0.43574297188755,1.21712374812255,4.13333333333333,71.4,1.318,0.220991295101484,207.731817395395,0.454255319148936,1.25615520612283,0.186915887850467,3.94444444444444,66.5,-1.658
"263",2017,"Arkansas","SEC",0.204302516393247,163.646315630991,0.434456928838951,1.29496745523542,3.86764705882353,67.2,1.562,0.244582722077618,200.068666659491,0.466992665036675,1.20097406120983,0.141255605381166,3.55128205128205,66.7,-1.647
"264",2017,"Arkansas State","Sun Belt",0.174122571913817,171.684855907023,0.463488843813387,1.18473269429248,3.22222222222222,63.4,1.903,0.0625104643713627,53.5089575018864,0.370327102803738,1.30361757261747,0.24,2.94366197183099,69.5,-1.492
"265",2017,"Army","FBS Independents",0.291558561752601,247.533218927958,0.512367491166078,1.07041745600679,4.5,67.1,1.629,0.216749965661613,156.493475207684,0.475069252077562,1.18510004690097,0.139949109414758,2.98333333333333,68,-1.54
"266",2017,"Auburn","SEC",0.217363678713173,223.015134359716,0.45224171539961,1.17325793247827,3.24210526315789,68.5,1.534,0.0387629201077214,37.1736403833048,0.362877997914494,1.21802085168962,0.202040816326531,2.45569620253165,66.6,-1.618
"267",2017,"Ball State","Mid-American",0.0330660991688771,29.9909519461715,0.402425578831312,1.0980735694872,2.63076923076923,71.7,1.267,0.265864249385821,205.247200525854,0.439119170984456,1.45224063949711,0.185882352941176,3.93333333333333,65.6,-1.729
"268",2017,"Baylor","Big 12",0.136389177802982,121.113589889048,0.373873873873874,1.42040479756555,2.98648648648649,71.2,1.3,0.221310132701466,191.433264786768,0.446242774566474,1.25338645191006,0.236363636363636,3.64516129032258,65.3,-1.749
"269",2017,"Boise State","Mountain West",0.143973798537064,143.541877141453,0.439317953861585,1.13336385442881,3.32380952380952,65.9,1.72,0.103181813685398,99.6736320200945,0.408902691511387,1.18772656876182,0.187772925764192,3.5,70.8,-1.345
"270",2017,"Boston College","ACC",0.0764583744805831,75.6173323612967,0.388270980788675,1.1577158025561,2.98850574712644,65.4,1.762,0.0864307134727854,79.9484099623265,0.388108108108108,1.23873793049937,0.180698151950719,2.9746835443038,71.6,-1.316
"271",2017,"Bowling Green","Mid-American",0.115750112736229,98.7348461640036,0.41031652989449,1.25427678035996,3.25316455696203,69,1.477,0.302344352348338,277.552115455775,0.502178649237473,1.20090996171877,0.159615384615385,4.05494505494505,68.8,-1.496
"272",2017,"Buffalo","Mid-American",0.225147455802908,187.772978139625,0.42326139088729,1.24177451045898,3.6,67.6,1.613,0.18360544824641,159.920345422623,0.452353616532721,1.09048880141004,0.155038759689922,3.21538461538462,68.5,-1.541
"273",2017,"BYU","FBS Independents",0.0853201592238359,70.5597716781123,0.39782345828295,1.11830276887038,3.07692307692308,69.1,1.478,0.144266019668369,132.869004114568,0.445168295331162,1.00815748401432,0.178571428571429,3.46511627906977,70,-1.407
"274",2017,"California","Pac-12",0.135734047989241,124.060919862166,0.426695842450766,1.21474065257018,3.23684210526316,70,1.377,0.178756098439546,161.059244694031,0.468368479467259,1.09598401016949,0.176339285714286,3.24390243902439,71.7,-1.282
"275",2017,"Central Michigan","Mid-American",0.0994884284404881,91.4298657368085,0.374319912948857,1.36629064602905,3.13095238095238,70.6,1.413,0.0736875403049014,71.4769140957544,0.394845360824742,1.12839986856608,0.171814671814672,3.2093023255814,66,-1.718
"276",2017,"Charlotte","Conference USA",-0.031253530149447,-23.5339082025336,0.339973439575033,1.25805752992474,2.38181818181818,71,1.32,0.251252935175702,227.132653398834,0.508849557522124,1.05422073178859,0.145631067961165,3.46987951807229,72.2,-1.258
"277",2017,"Cincinnati","American Athletic",0.128484158295516,103.943684061072,0.402966625463535,1.22619709608999,3.14084507042254,71.7,1.288,0.219387838856122,196.35211577623,0.432402234636871,1.23911514160738,0.207436399217221,3.96153846153846,70.5,-1.366
"278",2017,"Clemson","ACC",0.223545832209531,234.723123820007,0.461904761904762,1.16112975971948,4.06818181818182,67,1.661,-0.0319795634109982,-29.2293209576523,0.335886214442013,1.12515767907181,0.226980728051392,2.41791044776119,68.7,-1.519
"279",2017,"Coastal Carolina","Sun Belt",0.159684969951069,120.562152313057,0.417218543046358,1.28504582927163,3.1969696969697,68.2,1.546,0.285150013377661,232.397260902794,0.474846625766871,1.20454272058477,0.194630872483221,4.17333333333333,68.9,-1.476
"280",2017,"Colorado","Pac-12",0.14742453883158,135.925424802717,0.440347071583514,1.17580063185553,3.2625,69.3,1.455,0.214343628845566,191.837547816782,0.456983240223464,1.20572091408428,0.14410480349345,3.3625,71.9,-1.272
"281",2017,"Colorado State","Mountain West",0.280018681997997,276.098420450025,0.489858012170385,1.23491910236557,4.35955056179775,70.2,1.384,0.218521048648666,196.450422735151,0.441601779755284,1.28868394476,0.170403587443946,3.01282051282051,73,-1.196
"282",2017,"Connecticut","American Athletic",0.108120914014018,98.281910838742,0.402640264026403,1.27848387290566,2.69135802469136,71,1.348,0.304507815783659,281.669729599885,0.472432432432432,1.33468933324654,0.175644028103044,4.35869565217391,69.8,-1.434
"283",2017,"Duke","ACC",0.0883630134634451,90.7488148269581,0.414800389483934,1.10856298223046,2.95698924731183,67.8,1.58,0.0327257080334699,27.2605147918804,0.364945978391357,1.28226458983165,0.221748400852878,3.08196721311475,71,-1.339
"284",2017,"East Carolina","American Athletic",0.117229900011714,111.016715311093,0.410770855332629,1.30412934803119,3.11764705882353,72.6,1.207,0.421951374493407,356.548911446929,0.518343195266272,1.36218510466477,0.144602851323829,4.2962962962963,69.7,-1.426
"285",2017,"Eastern Michigan","Mid-American",0.101349799758392,87.3635273917339,0.404872389791183,1.19546481034982,2.91666666666667,69.1,1.506,0.0937157021009597,77.1280228290898,0.410692588092345,1.10586588746715,0.168514412416851,3.11594202898551,70.1,-1.399
"286",2017,"Florida","SEC",0.137217883960308,99.345747987263,0.400552486187845,1.23482279372227,3.85416666666667,70.9,1.335,0.131581913108802,89.475700913985,0.391176470588235,1.35024238442992,0.223404255319149,2.89024390243902,64.3,-1.751
"287",2017,"Florida Atlantic","Conference USA",0.322099958790058,337.882856770771,0.472831267874166,1.31217464702859,4.64948453608247,67.2,1.642,0.138662756197378,148.091823618799,0.411048689138577,1.19578784365831,0.152963671128107,3.42857142857143,69.3,-1.415
"288",2017,"Florida International","Conference USA",0.186549377693932,167.707890546845,0.424916573971079,1.244647719917,3.62820512820513,69.9,1.405,0.227678447346462,204.910602611816,0.457777777777778,1.25187713277296,0.210643015521064,3.46875,68.7,-1.515
"289",2017,"Florida State","ACC",0.142561597592081,116.330263635138,0.439950980392157,1.12618473996137,3.04494382022472,65.2,1.745,0.0708314453654008,64.8816039547071,0.388646288209607,1.24532725466555,0.240184757505774,3.01298701298701,68.6,-1.477
"290",2017,"Fresno State","Mountain West",0.175429695399274,170.342234232695,0.453141091658084,1.03664781425294,3.55789473684211,67.3,1.634,0.055567379011028,51.733229859267,0.41031149301826,1.06958797045395,0.230769230769231,2.83783783783784,69.6,-1.424
"291",2017,"Georgia","SEC",0.286541170790025,284.248841423705,0.459677419354839,1.30068818255149,4,67.7,1.575,0.0520412692504092,49.59532959564,0.367261280167891,1.12689904634237,0.168443496801706,3,71.2,-1.303
"292",2017,"Georgia Southern","Sun Belt",0.0942139558298198,79.1397228970487,0.382142857142857,1.11166823141834,2.97014925373134,68.6,1.533,0.21829286835788,162.846479794978,0.403485254691689,1.50569744931988,0.22879177377892,3.36363636363636,68.4,-1.514
"293",2017,"Georgia State","Sun Belt",0.145252100225296,101.240713857031,0.411764705882353,1.23833693550384,2.14516129032258,69.4,1.497,0.17429564408436,116.429490248353,0.401197604790419,1.27177836315968,0.185758513931889,2.70689655172414,68.1,-1.577
"294",2017,"Georgia Tech","ACC",0.193065533824635,144.799150368477,0.441333333333333,1.19282283999685,4.125,67.6,1.579,0.143629329676265,103.269488037235,0.457579972183588,1.04329269526045,0.152974504249292,3.35211267605634,67.1,-1.644
"295",2017,"Hawai'i","Mountain West",0.162098139709941,136.486633635771,0.433491686460808,1.17835941131848,3.14666666666667,71.4,1.295,0.272878174927167,224.032981615205,0.46163215590743,1.34308139144903,0.16557734204793,4.25301204819277,67.7,-1.659
"296",2017,"Houston","American Athletic",0.190110918511573,162.164613490372,0.439624853458382,1.25806777183443,3.64556962025316,68.9,1.453,0.109793683602774,104.743174157046,0.436058700209644,1.09238844365443,0.216704288939052,2.76470588235294,71.4,-1.341
"297",2017,"Illinois","Big Ten",0.015910638701114,11.7102300840199,0.372282608695652,1.13273773766726,2.55172413793103,68.7,1.504,0.195400146431923,173.124529738684,0.457110609480813,1.14600177808097,0.170777988614801,3.68131868131868,66.8,-1.646
"298",2017,"Indiana","Big Ten",0.118663476630606,113.798274088751,0.387904066736184,1.18273995855021,3.3013698630137,70.5,1.406,0.0909230122233953,75.8297921943116,0.382494004796163,1.15428306885347,0.206521739130435,3.32857142857143,69.1,-1.479
"299",2017,"Iowa","Big Ten",0.145462690659227,120.297645175181,0.39540507859734,1.20067576898144,3.69135802469136,69.4,1.482,0.0345522836594253,32.0299669522872,0.416396979503776,1.0630005413866,0.188235294117647,2.23255813953488,68.2,-1.533
"300",2017,"Iowa State","Big 12",0.188763857427254,173.662748833074,0.421739130434783,1.22630211051795,3.73809523809524,68.8,1.518,0.134283462211202,117.900879821435,0.399772209567198,1.27209418373539,0.236111111111111,2.8625,69.7,-1.454
"301",2017,"Kansas","Big 12",0.0322026321906258,27.8230742127007,0.342592592592593,1.24202539821598,3.41071428571429,71.6,1.314,0.260723770308156,230.47981295241,0.451357466063348,1.29945972196123,0.248407643312102,4.31372549019608,64.2,-1.852
"302",2017,"Kansas State","Big 12",0.201340504949439,161.877765979349,0.430348258706468,1.2016276681314,3.88888888888889,63.4,1.902,0.210569253246566,201.72534461021,0.439457202505219,1.22488622786962,0.201005025125628,3.38961038961039,68.9,-1.49
"303",2017,"Kent State","Mid-American",-0.0201424584914873,-15.1068438686155,0.332,1.17256028713551,2.01612903225806,67.1,1.633,0.226633045522269,179.040105962593,0.416455696202532,1.39301807793306,0.231441048034935,4.17283950617284,68,-1.603
"304",2017,"Kentucky","SEC",0.173656821403914,143.614191301037,0.430471584038694,1.25641809502996,3.50684931506849,67.3,1.597,0.225009551097396,202.733605538754,0.475027746947836,1.13848963568435,0.162844036697248,3.29213483146067,67.3,-1.618
