"","V1","Team","STR","NFP","Year","offense.totalPPA","offense.successRate","offense.fieldPosition.averagePredictedPoints","defense.totalPPA","defense.successRate","defense.fieldPosition.averagePredictedPoints","F_Rank","F_Plus","FEI","FEI_Rank","SP","SP_Rank","WP","FPI","FPI_Rank","Talent","Talent_rank","predictedFPI","Diff","predictedSTR","STR_diff","predictedNFP","NFP_diff","predicted_offPPA","offPPA_diff","predictedOSR","OSR_diff","predictedPP","PP_diff","predicted_defPPA","defPPA_diff","predictedDSR","DSR_diff","predictedDPP","DPP_diff","STR_devs","NFP_devs","oPPA_devs","OSR_devs","PP_devs","dPPA_devs","DSR_devs","DPP_devs"
"1",254,"UCF",0.64,5.8,2017,328.467618799124,0.485991379310345,1.822,129.560375081479,0.385093167701863,-1.398,14,1.22,0.82,11,14.1,22,1,13.8,15,571.52,55,1.98021287257403,11.819787127426,0.0161104040339597,0.62388959596604,0.0302132201964067,5.76978677980359,158.765191530765,169.702427268359,0.432373935463583,0.0536174438467615,1.41723497121735,0.404765028782646,134.094092977255,-4.53371789577614,0.421816513179824,-0.0367233454779611,-1.38333661935461,-0.014663380645388,1.4413670017686,1.56438394955525,1.99319012424131,1.2870952903506,2.44577386115232,-0.0631552077548951,-0.886973664223397,-0.0884432434421926
"2",423,"UCF",0.08,-0.2,2018,345.320170812795,0.477777777777778,1.318,122.30400948526,0.407907425265188,-1.238,17,1.13,0.63,19,16.5,18,0.923,11.5,25,572.51,56,2.02809824919505,9.47190175080495,0.0165795454378356,0.0634204545621644,0.0353088107064408,-0.235308810706441,158.887018743423,186.433152069372,0.432433979627238,0.0453437981505397,1.41730604380844,-0.0993060438084383,133.992369099503,-11.6883596142431,0.421763290496378,-0.0138558652311901,-1.38307323291094,0.145073232910936,0.146519754511252,-0.0638001612029453,2.18969594906398,1.08848510594734,-0.600052151075407,-0.162820183505281,-0.334658713555109,0.875019721957737
"3",581,"UCF",-0.21,-1.2,2019,298.660976791273,0.456500488758553,1.331,55.5428516440906,0.365558912386707,-1.271,20,1.11,0.51,25,19.1,14,0.769,12.6,21,598.57,54,3.2885961428755,9.3114038571245,0.0289288636045077,-0.238928863604508,0.169441223526116,-1.36944122352612,162.093904765509,136.567072025764,0.434014536096779,0.0224859526617737,1.41917690413536,-0.0881769041353648,131.314667832615,-75.7718161885245,0.420362297435162,-0.0548033850484554,-1.37614005036328,0.105140050363277,-0.551995388280771,-0.371301739856753,1.60400852032514,0.539778879663311,-0.532804842207395,-1.05551004790358,-1.32365825105575,0.634159836308174
"4",677,"UCF",0.04,2.1,2020,266.890379189283,0.475796930342385,1.388,179.423118696878,0.465295629820051,-1.204,28,0.69,0.28,34,10.9,29,0.6,12,22,593.42,60,3.03949544631163,8.96050455368837,0.0264883805439413,0.0135116194560587,0.142933858751698,1.9570661412483,161.460157144107,105.430222045176,0.433702185144433,0.0420947451979518,1.41880718308073,-0.0308071830807344,131.843837499709,47.5792811971688,0.420639162909654,0.0446564669103966,-1.37751019196421,0.173510191964215,0.0312157832897693,0.530626689759773,1.23829977425547,1.01049107166761,-0.186150970950247,0.662784817651596,1.07858120144735,1.04653930213694
