"","V1","Team","STR","NFP","Year","offense.totalPPA","offense.successRate","offense.fieldPosition.averagePredictedPoints","defense.totalPPA","defense.successRate","defense.fieldPosition.averagePredictedPoints","F_Rank","F_Plus","FEI","FEI_Rank","SP","SP_Rank","WP","FPI","FPI_Rank","Talent","Talent_rank","predictedFPI","Diff","predictedSTR","STR_diff","predictedNFP","NFP_diff","predicted_offPPA","offPPA_diff","predictedOSR","OSR_diff","predictedPP","PP_diff","predicted_defPPA","defPPA_diff","predictedDSR","DSR_diff","predictedDPP","DPP_diff","STR_devs","NFP_devs","oPPA_devs","OSR_devs","PP_devs","dPPA_devs","DSR_devs","DPP_devs"
"1",453,"Florida State",-0.18,-10.9,2018,85.4115655571798,0.338842975206612,1.13,86.3809193606008,0.398550724637681,-1.768,80,-0.13,-0.16,84,1.4,71,0.417,0.9,67,902.08,5,17.9690917572636,-17.0690917572636,0.17275624490791,-0.35275624490791,1.73162574443554,-12.6316257444355,199.443174779447,-114.031609222267,0.452422621057269,-0.113579645850657,1.44096603758991,-0.310966037589909,100.128592947229,-13.7476735866279,0.404045512937482,-0.00549478829980055,-1.29539215185828,-0.472607848141718,-0.814969851021109,-3.42486010757863,-1.33932484650763,-2.7264975121133,-1.8789978193791,-0.191506662185326,-0.132714828918047,-2.8505684996342
"2",574,"Florida State",-0.14,-2.1,2019,176.408730607486,0.404395604395604,1.203,139.963099298552,0.435316336166195,-1.498,54,0.1,0.05,54,1.8,58,0.462,4,51,878.07,6,16.8077504515357,-12.8077504515357,0.161378381163405,-0.301378381163405,1.60804480691442,-3.70804480691442,196.488557228016,-20.0798266205302,0.450966398461963,-0.0465707940663592,1.43924234777987,-0.236242347779875,102.595653861196,37.3674454373564,0.405336297411763,0.0299800387544315,-1.30177993823469,-0.196220061765306,-0.696271995019799,-1.00537610860658,-0.235841718711709,-1.11793933858559,-1.4274833990353,0.520532779965116,0.72410354997575,-1.18351552828368
"3",640,"Florida State",0.35,-3,2020,104.572462084642,0.409733124018838,1.247,168.414730079787,0.475357710651828,-1.524,94,-0.58,-0.47,103,-2.9,85,0.333,-3.8,88,832.59,16,14.6079252710067,-18.4079252710067,0.139826309397471,0.210173690602529,1.37395646712015,-4.37395646712014,190.891888913187,-86.3194268285447,0.448208005974061,-0.0384748819552234,1.43597731601976,-0.188977316019759,107.268787154291,61.145942925496,0.407781315233102,0.0675763954187258,-1.313879751829,-0.210120248171002,0.485562548619417,-1.18592723688987,-1.01383952990108,-0.923595677236938,-1.14188664288001,0.851769963990573,1.63216292740887,-1.2673555103384
